0.9,0.901,0.902,0.903,0.904,0.905,0.906,0.907,0.908,0.909,0.91,0.911,0.912,0.913,0.914,0.915,0.916,0.917,0.918,0.919,0.92,0.921,0.922,0.923,0.924,0.925,0.926,0.927,0.928,0.929,0.93,0.931,0.932,0.933,0.934,0.935,0.936,0.937,0.938,0.939,0.94,0.941,0.942,0.943,0.944,0.945,0.946,0.947,0.948,0.949,0.95,0.951,0.952,0.953,0.954,0.955,0.956,0.957,0.958,0.959,0.96,0.961,0.962,0.963,0.964,0.965,0.966,0.967,0.968,0.969,0.97,0.971,0.972,0.973,0.974
-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,337.75043107734416,312.5898343446395,294.63209601162055,282.41459962595025,262.4516145793517,249.42708553249813,238.639010517751,223.7636581496671,210.849537729865,198.17835139116914,185.02449947914167,175.27353026235943,166.07388495720068,150.62276386219577,140.64174914211014,130.92416697480445,120.28495803768126,108.63707576222122,99.44691376298358,90.49679881133775,81.34775652758893,70.01989310038881,58.714921203605726,50.7877397986845,43.00417366746183,35.10381437956576,26.47376927002051,15.262421796234932,6.462238218012104,-1.5972451124989249,-7.9248623029462095,-17.070330111256283,-24.329172041107157,-31.792931776384393,-39.027087541260414,-45.8067999826778,-52.859800036930736,-63.045500931819475,-70.53259786091647,-76.11160465276576,-82.28589252525299,-74.90782051354267,-67.19159286379137,-60.34829289140002,-52.365443656000494,-44.142388342057345,-36.86295785210548,-30.394536903061237,-24.18919406448363,-15.557306749886834,-6.448913596126289,0.2958143974869927,6.962349386370747,14.213072755128564,22.65696632757546,30.01296781191347,38.337044364865136,42.773017199850926,49.01850872486831,57.65604201107428,65.09917314530588,72.38102636784947,80.64823507937209,87.54658038732508
-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500.0,330.4021662390718,304.4357594954045,290.8316629870119,274.26601360050995,258.2459648146392,245.8369870228751,230.00425215204086,219.08662402342475,207.52055926823863,191.14313455407807,180.89271594685192,171.54817613663204,157.61268839252344,146.78628236450024,136.04401176507506,128.42857954447817,115.92090705606454,104.58738898812456,94.88365908609413,85.17661863771049,78.45262605503245,64.07661722804298,56.62695150766653,46.51175798825375,39.45784857697463,32.03752844752245,22.796773346666,11.728578739170331,2.4977711617645326,-5.1085401405333215,-12.600765393760838,-19.386773844381523,-27.817364905692216,-35.938150445200534,-41.8952284794168,-48.01144319779941,-56.433357543873896,-63.78897643988745,-70.44526841470936,-76.24891798554175,-76.81459404740708,-70.41129441418202,-62.79164875611393,-56.819640117330366,-50.02511359307009,-41.31633653405338,-35.1589575708777,-27.113070529805384,-20.91173734510018,-11.381740859084942,-4.202749607117013,3.1611919579686116,10.99107385145112,18.89501375427757,26.461912991605658,34.13896976792991,40.55181973074423,46.40260432695125,52.763477208556935,60.90109643157511,69.76994967217132,77.11544056302591,81.87070949786582
-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500.0,-500.0,318.13790140324267,300.1672662544607,286.011712143671,266.6348837849645,253.20832331384145,241.35339766262814,225.27885472439846,213.82551731118372,202.78448933526983,186.74904131963004,177.27222067746126,167.32312566366906,151.78836140914035,141.9615731922017,133.1625001669976,122.88101792373683,109.32407265124145,100.45350757760049,91.56415671870005,82.29870245440326,74.86794718322719,59.76827125993532,51.861421621183496,44.42306631584276,36.95662933803882,28.266293039826238,20.32843682897095,8.465404238748079,-0.23426424793130707,-6.911020414398536,-16.361227480633247,-23.09474478121446,-31.322867858008934,-38.4752993704447,-45.12363392432913,-52.38881397992802,-59.472875832108556,-67.72433049898655,-73.84091809089878,-80.77517144247433,-75.98900574184472,-68.85653144264577,-60.908921353056115,-53.76223214003903,-44.947995574552124,-38.035718125432595,-31.31975028016548,-23.227144153501854,-15.18563035227821,-7.816734545273363,0.23328423339658855,7.933098780878936,16.06049467356179,22.767411565883194,29.10702479104748,34.805803430349854,40.225385131836745,50.45740219290502,56.646175003947334,65.89970765060067,73.37659324428883,78.83558946889758
-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500.0,-500.0,-500.0,309.98423266702537,295.37874198129543,277.52539606672985,261.18780159580683,248.67354246993824,233.75442925376348,221.2542411609706,209.11595830326303,195.5412041712097,183.46057539448643,173.44306506947612,163.80860268784687,147.26112389736494,138.7895150236459,130.03182280407867,119.77891415140782,106.16826620686537,96.99451472580252,87.485889666569,78.39603929743699,68.71194258914046,56.98058867287135,47.77866603235971,39.19023671572377,32.534349879832234,25.449221325341583,14.670806371327387,4.593310480779365,-3.653137468286914,-12.596727572625554,-19.564776358143533,-27.108423283635332,-34.500110198368645,-42.00250927932626,-47.51914804341051,-56.28291329855017,-64.16422959687557,-70.01698691333756,-75.68537813046508,-77.00295873340215,-72.34053811732629,-64.7332541141378,-57.58146031269682,-48.412641893266866,-40.57842620845052,-33.76444511395562,-27.649257302432716,-18.951016758874403,-10.380483212767302,-2.3964364725744787,4.226901726432558,11.572268570678034,17.84478202459914,24.69232580427989,30.58501272431323,40.191703717795846,46.68631517295512,52.900748001923006,61.343901204537204,69.14113108764721,74.91397910569115
-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500.0,-500.0,-500.0,324.10614658241616,305.2100495116782,291.5369612709672,269.4465897052012,256.5771945182067,244.60777549539824,227.83658982537304,217.20879783581623,205.9028530802202,189.49451537191356,179.4883875189018,169.30615478749903,156.5852511890092,144.06925380973536,134.47510353307132,124.7961110086788,113.05931137293895,100.72517400623505,92.30690161390528,83.47416331163453,75.5709067135736,64.55958427122349,53.20014280417061,45.02538130108748,37.29940850899234,29.86385156435746,20.5825701974465,11.92372174073617,2.528891939358516,-7.002966893662844,-15.005132115263407,-23.94923723787612,-29.645885947400444,-38.074883406545425,-44.33151655967916,-51.76934355259975,-58.8999068035084,-65.7776047015472,-71.9579030772314,-77.58166027912861,-74.04573910120317,-68.18529219399461,-60.63118717346259,-52.1922176517334,-43.1627515060803,-37.1106384859841,-30.288407580096845,-22.313337304803326,-14.150895141567972,-6.620666828397006,-0.21523274150617056,7.474275917269011,13.533524786382443,20.119692043671193,26.787306643760033,36.30383928374724,43.66346768442294,50.579570616169775,57.89321110405757,64.65437946761895,70.45169587318375
-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500.0,-500.0,-500.0,-500.0,315.9375672031235,301.13008280313466,287.0184069933697,265.23500121452514,252.24001493341035,237.0650363939901,223.54714076213844,211.8001544946612,196.40566419308874,185.67047777012746,176.5852953020049,164.71710083196194,149.40511003422097,140.17097905450225,131.76857431013508,120.9490614066721,107.36534570065264,98.4571881355862,88.73931875997911,79.6765416953058,71.79994870285265,60.95487408775148,49.25141292077866,42.200151651116514,33.70292979606036,25.485560301331063,16.118256168926493,7.86664400688592,-0.4894203343591954,-11.278285704790989,-17.963115532048647,-27.211665032919072,-33.42104010187808,-41.06718888993771,-47.438396756543014,-55.53560692430976,-62.984334164232735,-69.64052172122773,-75.85612822959085,-77.6403824337533,-71.37842411665454,-65.56271221398873,-56.51339728314862,-48.182864384417556,-39.86405433303945,-34.00268904531018,-26.844933160224826,-18.658048887795985,-9.221734746507423,-2.221985956544856,2.2419319514806517,8.354791007072293,16.004963066394026,24.791630102342708,32.763420749150725,39.043813738151655,48.115841610036185,54.329015644565416,60.67467559768386,65.48910480855103
-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500.0,-500.0,-500.0,-500.0,-500.0,310.8677214233055,296.70690714568775,273.6386980018277,259.1575842529193,246.42192291124726,230.95708675629112,219.2885151955776,208.0007921971134,190.99649667798292,181.29349711739133,172.4529922586126,161.24717422881213,144.72705588870411,136.2155599593185,126.65768420390373,117.82628872814772,103.03368794038926,93.27174863342586,84.45794708221489,76.9674046030387,68.17766834663905,56.45310121091954,47.4840039318165,38.01792068881099,29.182830342496203,22.03761408237372,12.976723142174777,5.448421129524846,-1.9353080728760546,-13.248074994321385,-22.58561229845934,-30.065053537568005,-37.02806294914559,-44.52139033900832,-51.74572152975233,-58.64193429137889,-65.74296877277584,-72.34166753979777,-77.9424455744567,-75.28892648002865,-66.7958132732729,-60.15031063796668,-53.42296605766953,-44.481933096628254,-36.31917409169948,-29.285402938724516,-21.87096503421438,-13.684894674482976,-7.672423158649536,-0.6843987234339579,5.972043965119539,12.774097654775602,20.874384092014964,29.05131116955178,36.745598288427786,44.25299498674005,52.50904400212586,56.965782282893144,62.39510816106058
-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,306.6510428820011,291.8506858042444,268.3209699053586,254.64495211245924,243.28370536137683,227.5311116609338,214.5865050451819,203.26519378180973,187.01627179125995,176.84495256531847,166.48220525225696,154.0968470308154,141.26814877418042,133.46519488645322,122.49953506491809,110.06325422800688,99.55135254544032,88.87053481433587,81.23501074418752,72.57334327067166,64.03928320105237,49.70818015067482,41.7092881963313,33.62060516545813,25.57517402440557,17.72888263995722,9.561925805812592,1.6927246235101308,-6.345827586257471,-15.41811457122634,-25.732479073577466,-34.13411988771429,-39.590614548883735,-47.07826464304351,-54.96856853492686,-62.24259697461734,-68.52319363854386,-75.53744328715064,-77.68115557939036,-70.31827536987144,-62.6031926282553,-55.88178122986925,-48.37283249497638,-40.25693191741236,-32.38744622585436,-25.327976984137607,-19.765371057832084,-11.882377441835374,-4.716038988509908,0.9565166615835494,7.967140588007439,16.21122471349763,24.804648902955137,33.16230037045173,41.47836164113242,45.98901710214206,51.90158679119983,59.50205364782265
-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,302.1649674184581,278.36376786086043,263.893277251641,251.18612351922383,233.5562195581885,222.79084242567984,209.60611334823597,195.48041166725568,183.74058874201558,172.66670600509252,162.82265656846465,147.40943319736903,136.94867946069348,129.33771419006052,118.5890297024619,106.44803033419305,95.8543370660474,86.25708928606116,77.18876363450585,68.81626239549503,61.027994403994285,47.16237193711514,40.03236331679554,31.06051174477595,23.67035795072279,12.877556761145513,5.633666614924948,-1.4892465171166975,-9.580204534556913,-16.153593810842167,-27.537537704857783,-36.63397115408611,-42.99781426455597,-50.52002014781458,-57.4030476774178,-65.8749467208085,-71.89809115319757,-75.53686037865806,-73.55766198873815,-66.38451028146744,-59.13456835980111,-52.061801500978774,-42.955402387143096,-37.38362065975468,-30.531053422024428,-23.76774187466677,-17.432957787987903,-9.669165376546388,-0.49158048847102975,4.763136801142863,13.56800724148475,21.693982019235804,30.976899630100718,37.409323025264456,42.204796782158255,47.830812047333055,56.971517287458326
-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,297.829483753054,272.4950345928702,258.9260667824042,246.8880084854236,230.05105772557732,217.32455380857945,204.5522774347836,188.9428017722243,179.4918502304414,169.29943440517002,159.18647849723212,142.99235386456394,133.75303555287002,124.97850443873226,115.82815828072775,100.79695653775201,91.85481724629041,82.41663090024439,74.00908978811108,65.239961676444,56.21834680685183,42.98362238321323,35.33498377022889,26.111466270445533,17.358696181568675,10.253863540538035,2.0090619579252404,-4.173008264099124,-13.845952848861913,-20.693399292847246,-30.30595762837821,-37.610650385160795,-43.71326535861644,-52.796747293293436,-61.68464708376786,-67.64288753989011,-75.44719635261019,-75.88763254681743,-69.99541442179782,-63.23871502071502,-57.24741734133244,-49.0462525910084,-41.49296986269536,-35.74961816666611,-27.94831406865916,-20.884398160463647,-12.647980681372488,-4.4774541572977995,4.734796951059948,10.167583822825605,17.312030655855565,25.824515004750836,31.39332068949362,38.977008503413174,45.44679131830257,51.91823432726578
-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,282.6791858690856,268.00971610531235,253.94138338358115,236.82367078320885,224.34855160632569,213.09263307139787,200.91279190455418,186.4057884163284,174.82750991477826,165.62200149126443,150.27090206425822,139.80976535043948,130.0946020307235,120.19098438822303,111.13610676315221,96.47289798973225,88.71627121242528,79.33160138525336,70.08070646410147,61.248862290516,52.12150929589093,39.38163154994824,31.81717463299158,23.945814123237128,16.001582823382847,6.5760494422240185,0.020518742108336596,-9.068859188419069,-16.31195104582676,-24.19003802996899,-30.914400889990972,-37.77594051979936,-48.15144194062378,-55.48027151293708,-61.79963235764906,-69.44045455300773,-74.70621694646348,-75.76921905047953,-68.1014867608528,-60.7297800193989,-55.37670028039412,-46.4034495433459,-38.56083431871782,-31.247796592115733,-23.139813305003727,-16.78993877833335,-9.711630335562532,-0.7973740330663333,6.885811808115079,14.051018009629644,22.48238215486799,27.983578753127816,33.38019878708411,40.830423247174366,48.8284416443217
-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,277.64677088521915,263.3143937339496,249.70933912923678,232.29592554209978,220.18629357233834,209.65219451357524,192.14671685570377,182.54438396844768,171.62752380176346,159.97664621804512,145.57896674427099,135.7110578123323,125.69198366356223,117.58201131461577,106.2749356180473,92.5876564618655,83.4665866337925,76.34572632843107,65.76559717735167,56.308075048818665,48.596050911262736,36.463468591329146,29.015096534979577,19.416639054055125,11.256798804460772,4.7311288433884755,-3.968204275599703,-12.332018074598395,-20.469173449113228,-27.915184679140808,-34.564815373673625,-42.00245768366892,-49.40318615109594,-56.994229407950556,-64.27110289841744,-69.95965607910854,-76.72157493955598,-73.07061898313015,-66.07033937068424,-58.17984934505782,-49.07469380876293,-41.9501564352709,-34.12607773458677,-26.993873178839607,-19.995362051842648,-12.410089931724215,-3.695227826641414,3.423494652888593,10.391380987576284,16.300325775306646,23.051773987020283,30.218866057482003,39.33470503144261,46.38839434467201
-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,272.37039166633144,258.65804822896735,242.41293583406426,228.25445752172078,215.47046699948606,203.60169043175958,188.38739258565525,178.37105442204611,167.45106949902743,155.38924668469588,141.97289372422426,132.08164698871047,122.24450610247386,112.67747790446882,100.2328121366039,89.45146332352273,81.91323249927119,71.00221838344426,61.481112205927445,54.929307597250514,45.22728316080381,34.301101276478946,24.970646484857127,17.496950561614554,8.133166991668674,1.2275399601091124,-6.780027860490506,-15.493953387383613,-23.417592107063967,-30.4455432164265,-36.92559134488387,-44.8272839519999,-53.08176455789197,-60.57059520086304,-66.27088688198306,-71.69125637525877,-74.12204569969379,-69.76459807560344,-60.99893320242212,-53.77845816234283,-44.56293644349108,-37.12426527337948,-30.731152591120434,-23.36475574552736,-16.09631190643948,-7.064896910510001,-0.14743652214973224,7.270514843657182,13.681501713656843,19.747515053271428,26.104639359547832,35.97761346099311,42.609116236719714
